,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
126,8,626,706,12,26,17,564,10,746,4,143,3,150,264,25,236,308,4189,21,21,234,75,3016,62,8,880,25,24,226,142,22,17,18,11591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
127,206,72,360,5901,6,72,144,238,93,25,24,60,238,3085,17,113,45,329,5901,365,2405,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
128,443,119,2,107,6931,1,69,47,3,8,33,4,263,11,130,158,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
129,86,133,29,1019,94,2,181,86,65,24,2073,57,4,65,20,180,64,11,54,198,410,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
130,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
131,1345,11056,35,230,48,60,158,1320,1367,21,2049,58,11057,90,8238,76,5418,25,131,141,1558,2512,11059,2425,45,17622,4,2017,25,11060,1199,373,2200,203,792,3103,183,4642,40,12,133,0,0,0,0,0,0,0,0,0,1.0
132,1446,447,468,14,43,14,5,1075,143,12,13,86,24,60,22,86,25,60,58,1932,41,213,1275,92,57,16570,6913,13686,13687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
133,23,3180,8,6335,4,435,8,210,3180,20,162,27,958,134,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
134,12649,12650,3365,1416,5594,404,7,3357,65,17,2754,9,13,354,33,118,7,3357,32,360,3836,9,68,354,968,4830,59,3357,32,134,33,14,5,616,349,1232,86,60,22,62,3,375,81,0,0,0,0,0,0,0,1.0
135,6,247,21,247,100,92,564,7,18446,27,18447,137,18448,42,4609,18449,20,537,362,941,812,42,32,34,30,538,143,684,159,766,14,620,361,293,245,59,651,221,2,140,60,90,5341,113,317,309,5,18450,18451,2477,1.0
136,2,29,5,2426,38,159,619,4,65,107,923,45,7,1047,13,10,8,1541,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
137,17,564,14,216,569,113,72,10,58,259,65,72,260,3082,86,362,11,2960,1,3,200,11501,27,129,61,172,644,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
138,9189,86,1266,14,142,21,13,304,5834,182,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
139,8,336,50,7,207,7264,124,155,156,841,9,8,1682,3,71,404,7,98,141,7525,361,3,203,10979,97,16,29,1,369,187,1,2580,7,4758,2254,39,146,100,86,205,65,182,66,1,112,2418,8431,0,0,0,1.0
140,360,90,15,684,362,48,113,9781,65,5,4135,6959,353,69,3746,95,19390,27,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
141,16393,66,159,25,1023,20,1145,17,23,3122,2,55,14721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
142,346,20,580,26,52,29,47,86,120,26,4,29,1097,1,81,218,69,26,44,92,6158,59,5,54,467,984,8,738,42,5,28,239,27,5,18153,1962,117,90,167,5,1299,597,27,1784,58,77,835,14,174,2182,1.0
143,2,159,88,21,62,812,88,2,107,5,17714,2,125,22,21,11907,1451,170,260,86,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
144,86,226,1,80,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
145,65,206,343,117,54,62,91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
146,123,468,8,111,33,144,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
147,5,219,895,895,2,157,15,1492,15,468,8,111,142,21,285,6,2923,293,109,1238,27,172,7,8,54,408,61,481,66,628,165,112,61,362,66,207,65,233,155,226,45,39,495,131,158,15,524,41,33,248,1.0
148,308,8,173,86,788,195,41,710,8264,65,353,637,2095,48,12,113,14,236,554,92,12,1,156,1,4963,21,263,29,121,137,51,2155,9,4650,106,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
149,711,3306,3146,714,102,32,195,404,59,71,4954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
150,86,29,438,90,412,245,92,21,157,347,4,3654,26,107,18,52,219,110,2,48,18,1375,628,69,49,2,16,48,22,4,2935,25,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
151,442,51,52,130,118,7,10718,1688,208,143,161,32,2332,25,112,588,7,41,1674,3471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
152,17,138,684,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
153,121,5,1627,228,712,3698,13,630,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
154,2,11,85,1,14721,113,264,6,734,57,20,15606,6,94,52,43,606,20,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
155,44,56,22,899,18961,64,931,7,1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
156,17,18,774,61,774,1305,650,4,720,14,110,10,39,126,21,1533,14,1010,264,6,5415,134,18979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
157,48,1124,27,139,4,28,1154,129,125,63,142,309,97,140,1,11,4,2,1966,8,325,27,8,14639,15,21,65,20,5,629,185,2,35,85,1,575,8,33,21,247,5,1045,27,52,1796,2827,134,364,6,494,1.0
158,347,482,54,51,316,296,2,296,762,2835,374,1931,21,2,766,31,113,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
159,128,90,90,684,359,379,4,1872,481,1144,64,31,66,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
160,5444,1858,1320,51,7,219,18,97,2,155,100,13,18140,21,85,1,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
161,174,1506,1046,45,6,161,78,65,1599,4,80,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
162,308,39,221,302,2,233,5,1265,14,10,14,6,2763,26,247,985,3,28,25,65,7,134,9355,29,187,359,53,2,4403,15,903,32,117,25,68,2485,1,76,186,155,14,88,904,62,5882,307,35,0,0,0,1.0
163,4,65,113,161,5341,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
164,8,3724,86,247,58,12,8057,1244,77,1015,17,6528,4696,77,189,86,86,25,189,26,1,14721,6,133,264,578,72,103,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
165,13,14,263,11,1991,19,13,273,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
166,362,15,822,65,292,415,104,360,59,1,60,625,4,43,143,4830,39,208,8,80,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
167,4,16826,7075,335,2,125,25,40,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
168,65,113,2,140,80,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
169,382,65,86,69,388,7,130,45,194,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
170,75,247,1,54,134,202,3636,766,344,1,231,134,14585,713,4594,14586,3117,14587,1,80,144,11,5360,43,4,11,1210,41,1742,65,125,461,19,134,116,14588,965,2101,14589,14590,0,0,0,0,0,0,0,0,0,0,1.0
171,52,184,195,6,214,6,109,65,97,37,135,5,1100,9,41,1169,786,1977,6,1298,4,21,24,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
172,65,434,156,14,40,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
173,21,3384,20,3717,25,1486,4,228,726,86,1414,9,14,654,27,35,283,142,235,3,2228,86,157,23,118,7,71,32,86,25,3398,65,296,154,4,382,537,64,3,142,2,438,1,2393,4688,27,233,5,142,371,1.0
174,1,31,23,2,60,3,57,106,216,16509,18,65,2745,97,88,829,137,86,2,296,17,21,86,24,66,1507,92,23,86,347,65,189,18,195,230,168,11,361,311,4611,27,469,2513,4,429,1088,32,143,13,3006,1.0
175,115,219,25,100,32,578,11,21,51,37,70,373,405,2,207,119,4839,7429,20,14,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
176,12,17,1303,90,2311,27,315,250,371,29,121,1841,171,92,228,72,17,707,5229,27,17,138,406,134,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
177,65,65,47,2746,355,66,245,4,14,214,61,495,2,75,3139,86,369,65,121,369,510,72,17,21,2928,1,40,49,4,65,29,320,289,2,408,4,24,16,1,266,640,88,158,0,0,0,0,0,0,0,1.0
178,46,20,265,445,1123,6,86,86,22,158,120,57,53,63,606,4877,12,9,20,1056,12,739,11,32,6,3797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
179,711,112,591,60,5341,1598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
180,86,3,5360,450,25,365,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
181,573,2854,90,125,3,119,2,195,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
182,21,8578,16,143,5415,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
183,20,10,293,398,2745,86,143,274,2,109,2,97,316,158,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
184,288,86,94,739,118,59,71,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
185,1379,360,546,1617,65,1305,3185,410,1,231,194,97,54,1,161,266,59,41,231,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
186,356,8,524,1,5415,10,158,775,1148,143,3,597,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
187,21,140,17044,41,162,347,13,66,563,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
188,2,1191,1,2267,21,133,60,345,8,162,4,312,13,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
189,557,2544,6,60,22,61,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
190,7970,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
191,218,553,2929,1,143,76,67,55,18,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
192,57,28,264,184,877,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
193,2,89,72,194,5118,14,34,30,310,248,14807,132,27,293,201,473,108,27,197,13,113,163,65,31,86,32,39,181,44,592,1,8497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
194,4106,219,370,6,495,16357,3139,86,7,5360,65,63,7,347,57,445,138,1,52,1203,177,305,7935,6569,18928,9,3,493,305,174,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
195,117,54,51,194,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
196,92,6034,82,34,640,12,57,84,3,2728,7399,59,59,429,746,69,28,3,186,125,229,59,21,10,202,624,4403,7,1329,21,2277,65,29,130,476,1009,640,591,176,3,81,2147,3,272,175,21,2,21,60,5341,1.0
197,60,22,21,808,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
198,17,157,5,3420,52,60,1,11,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
199,21,16,90,4659,1541,156,108,4,3,37,4,93,1074,1446,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
200,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
201,57,188,32,60,6655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
202,160,86,97,54,51,53,2,121,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
203,6,58,322,289,2,362,1117,49,65,362,142,343,65,263,18849,41,148,19894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
204,278,20,105,3501,19,15733,65,246,257,15,156,84,4,754,20,7026,4,13093,7163,4,264,182,12,68,235,2177,4,275,7686,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
205,2,221,205,196,26,86,22,116,4,369,58,1064,21,2,64,1601,62,8,14729,194,4045,65,6,22,45,107,2271,5638,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
206,2546,125,361,13,167,942,617,344,472,128,25,161,359,150,20,208,3123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
207,361,87,1035,597,198,10,69,483,6,88,182,86,65,65,10,294,13,9,6,142,46,14,1019,25,261,1003,3,512,3357,68,24,60,143,43,62,14,158,1115,1076,468,3,3164,2,55,31,52,19,8,134,0,1.0
208,21,16,172,126,36,264,17,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
209,839,25,390,130,62,194,4,125,977,198,171,150,362,19,165,4,3677,254,92,172,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
210,20,2471,38,13,2862,2381,482,125,51,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
211,256,2,416,7,89,18071,194,782,8,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
212,21,109,15115,437,86,149,23,77,140,54,8,1035,15116,570,97,21,360,153,473,144,650,638,23,3633,34,373,140,3073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
213,23,20,180,10,746,13,129,279,15,5,1,161,49,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
214,54,62,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
215,125,2,684,49,3927,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
216,66,227,21,684,3,2823,451,32,255,1117,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
217,20,214,12,60,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
218,19125,5635,19,3,843,10600,1740,51,32,12,62,797,10895,35,809,3470,1207,8,10601,61,3,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
219,86,86,60,48,22,25,100,3333,6104,2068,66,86,31,97,144,335,362,371,14,20,3026,32,3443,1768,3622,50,2253,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
220,8458,28,767,4,195,86,157,247,3816,8013,5,8788,25,2,602,8,273,190,332,21,19886,2394,6,36,29,3891,249,2,135,6084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
221,61,68,48,3689,32,17,54,62,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
222,345,20,2386,14,110,20,2226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
223,25,23,6,231,41,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
224,75,30,1900,3,116,20,297,617,1206,3286,15097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
225,54,51,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
226,20,1556,1240,12,14,25,29,40,49,423,443,4020,27,134,5870,21,29,68,443,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
227,35,59,48,393,1,80,36,86,189,80,15,69,335,147,330,379,65,210,672,1,18,233,299,90,349,226,92,131,53,69,317,15676,25,1654,155,90,54,6,65,446,218,47,137,15677,1613,13,50,103,15,405,1.0
228,7892,10,32,98,1803,7891,15620,500,1441,3232,2,109,88,73,37,14384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
229,3,3,3209,9289,23,10844,26,103,359,32,8264,192,172,741,21,2,60,2935,3056,39,18,32,14,289,591,2544,18717,447,3056,3480,44,86,135,88,619,340,1232,1848,349,2809,12,714,195,142,65,81,0,0,0,0,1.0
230,52,226,90,22,97,61,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
231,17,282,310,1426,8332,6,450,5,170,13,871,6,231,134,20164,126,62,8,162,25,14593,285,13,5071,51,609,4622,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
232,360,2781,404,21,1266,10,71,19,36,1204,236,313,347,27,1943,97,29,4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
233,401,1647,191,283,262,1199,14,8,142,88,121,20,695,15975,21,13,9257,1159,128,85,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
234,65,65,29,6528,985,12,86,14,86,125,22,1058,3082,25,2629,113,556,13,2876,140,110,222,1092,23,362,12,112,90,3471,6,159,41,1382,140,11,204,302,626,3798,97,592,7,137,4,501,839,7,308,6,639,1.0
235,160,9640,1977,15,371,157,11,54,231,91,12,2,189,1932,20,243,42,134,291,2,965,362,69,183,86,157,4,128,21,293,1932,17,5,1628,4,86,21,140,157,834,65,14250,38,11,1452,0,0,0,0,0,1.0
236,2,52,52,13,566,97,64,5,948,130,4,21,221,161,63,3162,198,72,14,396,36,9,654,3,134,817,4,6,1132,112,113,60,90,229,1,123,17,396,202,7,69,81,24,11,302,82,433,0,0,0,1.0
237,468,83,12957,25,245,3122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
238,118,7,20,3578,4,9798,7,9799,8436,4,4480,4302,34,25,1715,7397,14,9800,69,5028,3,1281,9801,27,14,8694,69,3431,4031,3579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
239,1672,183,16614,2,35,32,348,16615,19630,16617,16618,14147,8217,16620,482,335,25,29,2170,86,25,16621,156,4,40,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
240,15827,107,128,788,40,49,20130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
241,17,23,132,126,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
242,17,43,143,14110,8,414,107,85,1,22,25,4393,18757,73,635,170,25,58,8,651,3,3133,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
243,382,56,113,11,1997,27,187,1029,59,215,52,86,8,258,307,10,63,532,8660,513,260,6,30,176,2389,65,52,2607,26,2,35,4295,62,63,536,400,208,410,15,40,410,809,335,228,285,0,0,0,0,0,1.0
244,525,3403,28,23,25,65,5,628,7566,565,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
245,10,20,6089,27,26,2,65,1503,57,2,107,90,1,81,3239,69,1324,34,65,89,14,175,226,142,2164,62,6,476,21,53,2,29,6090,6053,309,13,65,107,138,209,131,1568,27,86,21,25,525,297,13,11,1.0
246,680,169,97,13,4489,17,854,11,45,41,142,347,125,21,100,12236,6,182,150,219,86,442,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
247,66,3,195,107,86,294,17,138,40,410,17,142,88,88,7,5,5260,1,188,18,65,17,88,138,195,3,195,62,21,2746,1,56,7733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
248,2,112,90,5341,20182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
249,293,245,1418,27,134,151,14,202,176,30,88,15997,4,20,10,23,120,1303,347,17,23,1397,62,14,2,24,16,1,90,46,176,61,113,257,1,25,591,97,2,369,2,227,25,11,1018,21,845,223,86,14,1.0
250,482,1082,3,4031,2,428,2,425,39,497,48,5341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
251,43,143,80,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
